cell_type,cell_id,model,seed,hof,decay_time_constant_after_stim,sag_amplitude,steady_state_voltage,steady_state_voltage_stimend,voltage_base,AHP1_depth_from_peak,AHP_depth,AHP_time_from_peak,AP1_peak,AP1_width,Spikecount,decay_time_constant_after_stim,depol_block,inv_first_ISI,mean_AP_amplitude,steady_state_voltage,steady_state_voltage_stimend,time_to_first_spike,voltage_base,slope,intercept
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_11.json,2.0,11.0,10.566870063539811,1.177415457568884,-69.34752749403216,-77.65049923021989,-69.3822356301808,54.042451765201456,9.972629145890124,4.100000000238651,-5.6156892486446095,0.4232813646892527,18.0,3.8956277932811396,1.0,138.8888888808045,37.8751187316627,-73.29607897480585,-60.749984233433594,11.300000029761577,-69.84472207123709,404.7006623144107,0.04596986594223151
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_12.json,2.0,12.0,9.236030381185566,1.3496714198281268,-69.07902067208487,-77.45170377927509,-69.10833416350663,54.391467759432295,9.5942048292275,4.350000000253203,-4.390455114865901,0.41356430368042346,26.0,4.995992087984661,1.0,149.25373133459587,40.50051102748118,-72.70496500752985,-62.056234229351496,9.0000000296277,-69.39879406870926,621.9844915624323,0.04850235734567191
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_13.json,2.0,13.0,4.703101899972353,1.6527955537616066,-73.42061250673167,-79.26530137365552,-73.55306526201859,85.60511966879854,4.054818151020783,3.500000000203727,19.212703021430432,0.42748904081970746,39.0,6.928175113214322,1.0,119.04761904068957,75.45749766069567,-76.70410711684906,-64.0941530970829,10.200000029697549,-73.75179670296866,931.3891106231504,0.06201787571894165
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_14.json,2.0,14.0,9.370919652070981,1.6880940715492017,-74.04921580001668,-80.90192018733343,-74.15487129433107,84.64400881664746,5.487767305136387,3.90000000022701,19.62654209923375,0.430881323897194,43.0,4.520011571934225,1.0,131.57894736076216,76.03197636274732,-77.64309123715366,-63.44043573961733,12.600000029837247,-74.16577135322069,937.3290669323154,0.058135953063626906
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_15.json,2.0,15.0,4.407224295294375,1.5727774490135573,-73.1350583721862,-78.74611030543169,-73.25964624236532,82.10420973860812,4.8273053689359955,3.800000000221189,16.876824610956483,0.4324070187354436,49.0,6.998551416587247,1.0,128.2051281976657,74.30095156540537,-76.36065013568835,-62.75988517660767,10.500000029715011,-73.52386227693226,1192.0455908481588,0.06690752410794547
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_16.json,2.0,16.0,7.659245300910751,1.7252554322051594,-71.70042899368553,-77.94689095175526,-71.83775325922788,75.36286200548598,3.671666223170149,3.2000000001862645,8.842325469647308,0.4738604278871731,47.0,2.37360612906989,1.0,111.1111111046436,63.90444884901257,-75.38321566713896,-62.44881763766492,11.400000029767398,-72.19590458891629,996.52606462575,0.05723340364770997
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_17.json,2.0,17.0,11.802873158663894,0.7787191841680112,-68.42728059169536,-77.80868253648352,-68.34437032684585,54.19557829686035,8.582680785752764,4.300000000250293,-4.847912974087408,0.44461495850994687,31.0,21.040305191306288,1.0,147.0588235208518,40.041926413069525,-72.10972592653671,-59.89909461822048,7.7000000295520294,-68.71121554154811,754.1026824277127,0.04831338316137585
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_18.json,2.0,18.0,7.764118438737958,1.0012495485583628,-71.01370569005016,-78.0142947719381,-71.04759149905678,68.08846070800287,2.9997391906931767,2.500000000145519,0.8201560310868311,0.4754948435423676,37.0,3.649720573320589,1.0,107.52688171417122,55.57551407765816,-75.49576179209143,-61.476156474334985,9.800000029674266,-71.05216414801623,1091.4144698516711,0.06260531028496501
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_19.json,2.0,19.0,7.103540762379154,1.752391421848273,-70.76759785498471,-79.1800547917286,-70.85597528327514,64.34610833030176,6.630168241247148,3.000000000174623,1.6872867295575176,0.3759041774683278,35.0,7.438587470867603,1.0,156.24999999090505,52.292680576449676,-73.62486686291028,-60.852576346412164,7.600000029546209,-70.91565953905253,825.2430866996999,0.04584764408433827
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_2.json,2.0,2.0,5.834124079266289,1.6067720535794194,-72.91013743294799,-78.29744519023531,-73.03685211275292,81.154215308453,4.405288967742919,2.900000000168802,13.169402775443789,0.49199399250589393,37.0,8.063997274175598,1.0,113.63636362974913,68.16886139938774,-75.62444777888378,-65.5812493669266,14.3000000299362,-73.80839313329052,1000.4096211497401,0.06514152050955123
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_3.json,2.0,3.0,4.909727417058534,1.6273507959726743,-73.30274242175572,-79.28123045660433,-73.43352751683197,78.2495543992549,5.84619803171833,4.000000000232831,14.848199549898029,0.44494187969995574,49.0,5.34586456473181,1.0,149.25373133459587,76.11689146574552,-76.73231439675419,-62.532888637460104,9.700000029668445,-73.87289955052366,948.8094664236975,0.05687741467016383
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_4.json,2.0,4.0,5.588312272579657,1.4519157726588645,-73.14108178638348,-78.44665692989312,-73.25738928515575,79.65914938266594,7.490238683553393,4.000000000232831,18.379150418947997,0.39248613211954136,44.0,4.34308465997628,1.0,161.29032257125684,73.17457142631899,-76.16910064720656,-63.883094640162774,12.600000029837247,-73.6367730608407,1050.6501883924318,0.06530710011456654
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_5.json,2.0,5.0,6.430532444959465,1.6607616101150597,-73.29295415872974,-78.84712111650411,-73.4374291874273,83.91638502735587,1.357825036835493,2.8000000001629815,13.122542461430896,0.48815097819745235,39.0,2.2784499257228097,1.0,99.00990098433587,76.1634171714393,-76.46373796805435,-65.07209770248286,12.300000029819785,-73.92134783082356,849.0866063002534,0.058329555462135786
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_6.json,2.0,6.0,4.682987719522548,1.6696493442198204,-72.94648987584706,-78.97657910687252,-73.08412047085693,86.32227893911295,4.095087895278269,3.500000000203727,20.593557620295215,0.437884005377312,41.0,5.415839425879067,1.0,128.2051281976657,78.9875374357697,-76.31455036163638,-63.96202749912091,8.300000029586954,-73.24981808088454,955.0733950794514,0.061483853736094586
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_7.json,2.0,7.0,6.820678467709376,1.6397592957023335,-72.54291977596687,-78.16779512878175,-72.67538711546445,76.44374825782214,7.0684112690795615,2.900000000168802,11.312231025171055,0.4935488274561272,45.0,5.73387914366947,1.0,138.8888888808045,66.19095264381565,-75.39306979148873,-64.70361135837895,18.30000003016903,-74.7944923190375,1017.5416775754722,0.05551597989426458
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_8.json,2.0,8.0,8.4357504320493,1.0988801770624548,-73.16100812800481,-79.12364212099033,-73.20317308705032,90.57321260555432,5.66462707164365,3.90000000022701,25.33337696805092,0.3917720334525881,34.0,4.258518442267642,1.0,131.57894736076216,80.48365993521298,-76.18415383346746,-64.34967332044273,12.400000029825605,-73.7316358739807,1022.2999095327491,0.06909208999886038
PVALB,643397120,PVALB__643397120_stage_1_seed_2_hof_9.json,2.0,9.0,7.059010701794515,1.0093043036195013,-69.89887610624557,-77.27178837397783,-69.92783277172455,64.18832895493475,6.631424723103329,3.3000000001920853,2.478030505178328,0.4375403673736112,33.0,3.5513814830041404,1.0,163.93442621996596,57.26034846929518,-73.34426235024354,-62.25567519377464,7.500000029540388,-70.25224538284684,722.0475481482291,0.041136396829976406
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_0.json,3.0,0.0,3.991486099769586,3.350451469957207,-75.109340887671,-83.1927321843712,-75.3481711544428,69.13115170400485,5.960404080757513,2.7000000001571607,2.545865981950892,0.5186538904159554,35.0,14.35519755270833,1.0,135.13513512726922,56.18127669067731,-77.945930203322,-64.40488728885319,11.500000029773219,-75.34818745235559,1055.8094272859819,0.06169506255131012
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_1.json,3.0,1.0,2.2476066551135525,4.705651155981684,-75.37906276343406,-84.06101179489825,-75.69989395717602,76.47709355271749,-0.9553095142738499,1.8000000001047738,3.1043819769147727,0.5029463115897213,38.0,22.999070692777455,1.0,161.29032257125684,59.69302102150263,-77.95189025012834,-66.1315255437015,9.10000002963352,-75.6997911586248,1001.243122806185,0.06268678877919036
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_10.json,3.0,10.0,12.08532304916148,2.233467926069892,-72.78275536415522,-84.7616454909,-72.71355383336768,56.82823361893928,6.4489258192783865,2.8000000001629815,-7.6460953503585465,0.5646482289664491,38.0,5.819747711224687,1.0,133.3333333255723,43.19458964945649,-73.93398244401014,-61.0828798024707,11.100000029749935,-72.71586563268765,794.2193590479052,0.04649209469343488
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_11.json,3.0,11.0,7.724668941650671,1.7120430155447082,-73.13034278549819,-80.50628953195987,-73.21493729864868,81.45825364833087,3.3147502690133024,3.1000000001804437,11.415158248792796,0.5185746061060216,35.0,5.892837104486424,1.0,60.60606060253287,64.59088607076839,-76.65940123146008,-63.65246673408938,13.600000029895455,-74.52138390546882,868.7888253017298,0.06600797416013483
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_12.json,3.0,12.0,8.440474990246617,1.5376665377632577,-72.86700791452122,-79.03513979862758,-72.94314682970727,76.45109378394534,1.933488410986179,2.60000000015134,7.529252719671929,0.5487760873043812,34.0,8.239211710604332,1.0,126.5822784736446,62.36528252636279,-73.25615843209133,-66.69828773800732,14.600000029953662,-72.94372951700329,552.2185077838835,0.02663334823911431
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_13.json,3.0,13.0,2.387310687647476,3.556539861513599,-73.34270677664418,-81.34751877443333,-73.61273738851357,83.22861498797681,2.5010926968844274,2.3000000001338776,13.326262448977673,0.3983100620256219,33.0,4.095599496681403,1.0,126.5822784736446,66.18563486790417,-77.31169361262266,-64.37632844154173,6.4000000294763595,-73.61823606764513,881.9606652167757,0.05513878808969935
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_14.json,3.0,14.0,2.4197449674899647,4.16567888646496,-75.43553057980542,-83.84044815437332,-75.71163921926968,66.72397513314056,7.348865296303131,2.4000000001396984,-0.5503093689626549,0.5505696248708323,33.0,12.656241911937794,1.0,163.93442621996596,55.87303307658859,-79.03485478963754,-68.58026568450022,13.600000029895455,-78.10669409325128,650.6659533052512,0.05415573845257534
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_15.json,3.0,15.0,11.205890610602701,1.5949225917641456,-69.26444790398239,-79.75603288617502,-69.2387259008624,54.09517375683623,7.852195571515182,3.3000000001920853,-9.078507396396606,0.4824356930693009,27.0,217.8151462676052,1.0,128.2051281976657,34.723031754179914,-73.4417866588303,-58.68664861821388,8.100000029575313,-69.54433061168082,449.99999999999994,0.035510981972265473
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_16.json,3.0,16.0,12.228737077625143,2.3440052977150287,-75.1925282250928,-85.78370995915202,-75.23024686812293,69.81451415507725,7.334140747846632,4.400000000256114,6.14549826892449,0.498174503142671,31.0,3.434068571643606,1.0,124.99999999272404,63.02456518694308,-80.9401649532852,-63.4012429647131,13.00000002986053,-75.26613687535745,748.4868176839082,0.055394803639702145
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_17.json,3.0,17.0,8.467065511196653,1.8004186346518907,-71.0217725177124,-79.07277088517752,-71.09878907018626,57.01544930973863,7.463588344656351,3.500000000203727,-5.50810869483475,0.5261638123081308,31.0,7.765004975601627,1.0,128.2051281976657,42.4677410906202,-74.01026901825189,-61.190763208588756,11.400000029767398,-71.18900288431085,766.8751009262056,0.04380391347308989
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_18.json,3.0,18.0,2.552779875545641,4.65056096933921,-75.79732198992214,-84.59389142362362,-76.13399982682576,100.40786749518992,-8.71278465666218,1.30000000007567,14.709171363510391,0.4393914633510143,33.0,384.3591585299321,1.0,114.94252872894165,77.71649029000096,-80.67566107500592,-71.30266409624389,6.600000029488001,-77.35580489930904,626.707797661154,0.05249619158920533
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_19.json,3.0,19.0,2.152174032699874,3.945199047597356,-75.44538016135715,-83.82616795577533,-75.70890462903715,74.93766455378065,4.041483245608468,1.8500000001076842,5.994465266901427,0.40215782103240594,30.0,14.609294446092118,1.0,158.7301587209194,59.53722665794745,-79.2099441624152,-68.50970119960314,12.90000002985471,-78.1070172607098,760.1994833896468,0.0661073814428058
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_2.json,3.0,2.0,5.172099908006033,3.556277474405107,-76.02869858766105,-84.5947426577991,-76.2895638302034,81.92729577928924,2.5327576850836806,2.0000000001164153,7.512747593192335,0.4289295944425826,33.0,6.336439685601729,1.0,114.94252872894165,68.56402947020169,-81.02227918902739,-67.28764378310896,13.300000029877992,-78.68965482006786,883.3498946052102,0.060468373541687645
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_3.json,3.0,3.0,10.691716805641077,0.7751424047279158,-72.06007857561792,-79.35300385994265,-72.00341686533399,56.627155544641624,9.536010231052146,2.500000000145519,-5.471354174715261,0.5464476878657731,35.0,4.9248521682974475,1.0,163.93442621996596,42.905116245735776,-73.65451345920054,-61.22919834648143,17.800000030139927,-72.01913580355003,724.9990140941197,0.0444733684012402
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_4.json,3.0,4.0,8.35190244276215,1.5427474823860194,-72.99918773634123,-79.86927006295316,-73.07581572105718,68.0194394689199,7.21127054980397,3.3000000001920853,4.44792890599269,0.49729377364516447,26.0,4.491164528640633,1.0,142.85714284882746,60.3958333442323,-76.21730737002808,-65.24286089591698,14.100000029924558,-73.24531629218453,663.0876165453461,0.041275368527627594
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_5.json,3.0,5.0,8.996187830834105,1.6012472064705605,-73.47252873307752,-82.16612886824913,-73.51183004346977,83.81190456713496,1.4977829725157505,2.100000000122236,9.840283120698455,0.5273212576115205,33.0,17.347337821568818,1.0,63.69426751221607,63.62575105885234,-78.28967746345438,-65.45913569437195,13.400000029883813,-75.80376184082525,724.4727785485819,0.05633978008657187
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_6.json,3.0,6.0,6.9052799972409655,3.7145767405495462,-72.7198472365019,-83.6263433736286,-72.87737341698217,67.39980005280805,3.0945622482471578,2.3000000001338776,-2.9815320745067604,0.5916504081800318,34.0,3.150491097255916,1.0,116.27906976067352,48.68106295781939,-78.4209303595739,-64.2797787766982,9.300000029645162,-73.72387634464177,733.4892904976316,0.05335972917581418
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_7.json,3.0,7.0,10.712477653028007,2.5647597922157814,-74.86416729173335,-85.56353233299112,-74.9314951427387,61.87000507504493,8.599070515944831,4.100000000238651,-1.895803316114587,0.5773468038051559,37.0,2.6127981492498917,1.0,114.94252872894165,50.16730264139182,-80.74563711909151,-61.038592432429006,13.900000029912917,-74.97366024797675,937.3977289247493,0.06283776042550801
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_8.json,3.0,8.0,6.075523309537848,1.9691159752648417,-71.45473388262161,-79.95941116092891,-71.55663397350169,64.71203001288224,4.742651111722999,2.500000000145519,-2.154074731711889,0.4138911587257308,32.0,6.606224025163491,1.0,126.5822784736446,50.45911258024519,-75.31387598727522,-64.67947884748291,9.0000000296277,-72.02988245589654,693.6204108496457,0.04575831513949086
PVALB,643397120,PVALB__643397120_stage_1_seed_3_hof_9.json,3.0,9.0,7.4464695735364215,2.2378412328269235,-72.4634780078647,-80.50527600411034,-72.60711131980588,60.267895549828246,8.219166247921194,3.000000000174623,-4.414873090899113,0.5233110680381013,33.0,2.2349558835589933,1.0,119.04761904068957,43.87787995109677,-74.28707348662039,-59.55711053835274,13.900000029912917,-72.60833384290075,737.0891516482257,0.04207007412069928
PVALB,656933853,PVALB__656933853_stage_1_seed_1_hof_0.json,1.0,0.0,4.924970434226612,9.033824195453207,-74.4909621980198,-82.89852851315996,-74.84148547744692,66.05650625194825,-1.5783914921283184,2.3000000001338776,-6.037567354143628,0.46344093045969154,55.0,6.530661073139448,1.0,131.57894736076216,36.16071208342955,-77.27685000719958,-63.50328530525448,1.500000029191142,-74.84611880272514,201.256966107365,0.1147145019119543
PVALB,656933853,PVALB__656933853_stage_1_seed_1_hof_1.json,1.0,1.0,4.327367505054612,8.382603301363517,-76.34437986650914,-84.67580670158607,-76.71768259961192,70.00239846162262,-5.338454502339744,2.100000000122236,-7.718238025896273,0.517287844974842,55.0,56.23995023935455,1.0,123.45679011627065,42.57570038517714,-77.72355741494518,-65.78768369328971,2.1000000292260665,-76.7163491480014,710.7794786716631,0.1251059026463491
