cell_type,cell_id,model,seed,hof,decay_time_constant_after_stim,sag_amplitude,steady_state_voltage,steady_state_voltage_stimend,voltage_base,AHP1_depth_from_peak,AHP_depth,AHP_time_from_peak,AP1_peak,AP1_width,Spikecount,decay_time_constant_after_stim,depol_block,inv_first_ISI,mean_AP_amplitude,steady_state_voltage,steady_state_voltage_stimend,time_to_first_spike,voltage_base,slope,intercept
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_0.json,1,0,32.91081388071857,1.8653809236000853,-69.66377518264238,-83.62596445008357,-68.84331881844001,81.39333687358837,9.22665064762787,2.6500000001542503,26.91758986197199,0.7231315622081551,24.0,24.71050244292112,1.0,106.38297871721196,67.4495477970276,-78.36713417662988,-54.02223430806395,24.500000030529918,-70.38044037476708,171.4019295368634,0.10405477349987773
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_1.json,1,1,22.54361660957747,2.0562677008646375,-72.05481981393957,-86.51160103530772,-71.29247806162222,85.85318379665499,11.205817160087634,3.90000000022701,33.419364488469476,0.7259194663576605,19.0,6.94659060855506,1.0,111.1111111046436,71.95759007865054,-74.83193137325262,-52.20861647148304,16.600000030070078,-71.29774240372478,272.55869696642276,0.08511849068737717
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_10.json,1,10,18.425182276591627,3.1712057868360404,-72.97753186535408,-87.62172834941758,-72.75587893855531,90.68367747539858,11.070779783909284,3.500000000203727,36.98452252692742,0.8194056528397566,22.0,7.71331251072465,1.0,128.2051281976657,79.86025985953637,-74.93357472880936,-52.36177698721514,15.300000029994408,-72.7558643257836,286.75657410784265,0.07697392279096547
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_11.json,1,11,10.658679612066827,3.916287211385523,-72.18205597071291,-84.61043031788182,-72.3918953940779,92.48926867093041,8.886845217994512,3.400000000197906,40.25022945294317,0.7251958669017579,15.0,3.1981666024309154,1.0,161.29032257125684,80.02486767870093,-75.53551934781386,-53.89900154812823,13.00000002986053,-72.39229654406539,222.53194658973015,0.07734011227693034
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_12.json,1,12,17.69866076063164,2.162922176906335,-71.35036381567673,-85.34146723295754,-71.05127180757948,97.20795562801527,7.531782091287145,3.1000000001804437,39.13538321634005,0.8203474939456226,24.0,7.730647814957758,1.0,114.94252872894165,79.28818287111919,-72.80848253803218,-52.20399890605682,14.3000000299362,-71.05124166401079,327.1176484084789,0.0862672450765773
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_13.json,1,13,21.404234049089386,2.7982743305953335,-71.4779495224961,-89.87808105151174,-70.87132975209373,76.5142272527658,13.061635642571563,4.550000000264845,29.968224174943856,0.6807373481548241,8.0,2.0946353739822827,1.0,158.7301587209194,65.79544405534457,-80.43606508450249,-58.04512250308221,12.400000029825605,-72.28991230909189,142.20178331272473,0.0840033437743213
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_14.json,1,14,17.249926991598766,2.1312379602830447,-66.77057485483047,-79.54520784140017,-66.54292566493872,83.07685099674298,8.592480777729328,3.90000000022701,31.960941259772206,0.7242849145074842,9.0,3.1819846574853656,1.0,136.98630136188936,68.88806835979517,-72.56284346820497,-55.09292805023943,11.60000002977904,-66.58611720976656,141.41563241203608,0.08361568107944219
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_15.json,1,15,23.713779334297463,1.7488310497214599,-70.26790876798079,-84.6638480467639,-69.43858512594623,99.11763723104593,4.93472026204708,3.400000000197906,40.71250182408316,0.8283007695543225,15.0,2.193197819317891,1.0,121.95121950509663,83.91760471423724,-73.71611054424682,-56.07750904201522,15.200000029988587,-69.45862834464383,261.51118924552384,0.08441142473160634
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_16.json,1,16,15.922274204978782,1.3600623933349993,-65.37966655725285,-74.7745816737149,-65.2342623124422,103.7184794870789,-5.167605594632434,2.3000000001338776,34.49583141267956,0.8310587861841143,18.0,4.5686480398497915,1.0,111.1111111046436,77.28088316768167,-66.54620473255689,-53.09704507563347,16.600000030070078,-65.23423515337194,255.39053362602132,0.08760101112473812
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_17.json,1,17,12.871457055010259,4.970612034431966,-72.90344479235524,-86.54149253547762,-73.15950721576452,93.57271448961427,12.710861846093863,2.200000000128057,37.033152612048184,0.7391323692982423,11.0,7.779158141217803,1.0,78.12499999545253,75.97440451139437,-78.46497435055095,-52.636263958681745,15.100000029982766,-73.36429864367425,186.45478189316862,0.08134622997203536
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_18.json,1,18,27.785288778151347,2.748581368844924,-69.12883429235296,-83.96161578927568,-68.5370335100702,89.35269642872862,12.398573223307917,3.800000000221189,37.36945960788155,0.7663909770366426,20.0,11.102715115059022,1.0,107.52688171417122,77.45921440946952,-71.66241968756731,-52.62118669949959,17.500000030122465,-68.54920637696239,295.9417632530168,0.08295373680901343
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_19.json,1,19,24.87361197643657,1.9679593825386235,-69.58390409420238,-83.82589886283965,-69.0585982867245,86.10398302241498,15.33682019404402,3.8500000002240995,32.14286123015254,0.872493591953835,6.0,7.31822157143664,1.0,106.38297871721196,70.66911795013984,-77.15340182059538,-57.163474425996974,21.100000030332012,-70.30236400029938,98.27732931177682,0.08007231376086035
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_2.json,1,2,17.825721741843257,3.184876029682826,-73.38340648794453,-87.86771335790331,-73.19566734212826,101.92380505270125,7.4572738644377665,2.8000000001629815,40.911735992096546,0.823440688165556,19.0,8.562799189521082,1.0,136.98630136188936,83.89668731590491,-75.03593273919833,-53.040787394436414,15.300000029994408,-73.19558635901303,251.87447307586967,0.07601706879756062
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_3.json,1,3,16.205763308758,3.0372989197533684,-69.85021064667637,-81.5216555098034,-69.8433162004306,86.99133802900468,15.688022359132994,3.6000000002095476,36.84463613017038,0.7501318630298999,11.0,4.308013721333212,1.0,140.84507041433696,77.16661286372805,-75.07678024352927,-53.685366545090666,17.700000030134106,-69.92586389905966,146.04002507788664,0.07062535616535075
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_4.json,1,4,18.130973634709193,2.82320432690625,-72.99782326151475,-87.13149977900663,-72.77084456885324,90.2401513371581,11.349614704454389,3.650000000212458,38.931703712810005,0.7700462411158436,8.0,8.44684235474877,1.0,138.8888888808045,82.58313108226955,-77.30744311991268,-57.190822814556036,15.50000003000605,-72.83762192732287,128.15195834667506,0.0742537221131599
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_5.json,1,5,23.86656282783765,2.5451008415630554,-71.92549867534434,-87.03114961213059,-71.42100720175326,80.19996775785472,17.4650992205179,4.100000000238651,31.784569130317315,0.7236223107803668,13.0,6.3059030169903725,1.0,144.92753622344816,69.14250669081854,-76.12321793331728,-51.49110228267117,19.40000003023306,-71.42923533179447,185.8773399384272,0.08514391682775965
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_6.json,1,6,22.92286762367296,1.857397375008489,-70.26283665489164,-84.25589477464601,-69.54660822011854,88.9813789440289,9.269560337833141,4.000000000232831,36.57365057736445,0.7824846355515995,20.0,9.497517532398232,1.0,133.3333333255723,77.82224418790636,-72.14943937248589,-52.59456902874832,17.400000030116644,-69.54560176784656,284.68275601128073,0.07943493491021104
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_7.json,1,7,15.406189425019894,3.151996858291639,-68.90221146170322,-81.21944458666862,-68.87502005235494,81.85474328520192,13.852179299798884,3.2000000001862645,29.48880362181387,0.7653862388391084,23.0,6.412530919857257,1.0,133.3333333255723,66.84418042138462,-71.93735720192187,-49.1171839073192,16.000000030035153,-68.8748925927546,293.5803911923349,0.08127984488701966
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_8.json,1,8,18.049548022094786,2.0346205548789698,-68.08035890443004,-79.08864098898694,-67.92418005490977,86.83953542936095,12.423660232993374,3.90000000022701,35.451764372968384,0.7785951588408278,22.0,9.071435404140539,1.0,124.99999999272404,74.26048466582186,-69.69175204301008,-49.87881079816879,17.900000030145748,-67.92336231648606,295.93149457044865,0.08425236054781952
ITL23,677088033,ITL23__677088033_stage_1_seed_1_hof_9.json,1,9,3.5026390876595284,6.296629439646381,-73.02260985320326,-85.22286902187574,-73.44844515959518,105.9384512838009,5.022538019435501,2.4000000001396984,39.21438988409131,0.7810792676668253,21.0,3.9760185414812894,1.0,97.08737863512548,74.5652518187077,-76.94019588942653,-54.21581075214796,8.500000029598596,-73.45651800615947,292.57097950571614,0.08630821018991024
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_0.json,1,0,24.26482769073032,0.4698246924192375,-68.74692145702153,-77.20221471180975,-68.40956879590857,96.35855041852892,8.766807801153053,3.6000000002095476,37.412539507974834,0.8990727489815502,14.0,12.410091508814256,1.0,57.14285713953099,80.1031255734623,-70.16093357347779,-53.08356033634753,31.10000003091409,-68.42386184626248,284.8592930893928,0.1545937033937956
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_1.json,1,1,28.544313218146193,0.6606266586097291,-68.44227043289897,-77.17322186463556,-68.05955278958801,110.5266222109224,2.863383396435694,2.7000000001571607,45.37907521070574,0.8979427301157769,13.0,14.129615691711788,1.0,43.103448273353116,88.84119094536617,-69.84233097379396,-53.743391807893694,30.10000003085588,-68.08309246099354,282.1796443697225,0.15755725309860802
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_10.json,1,10,24.070107643788273,0.44392917891069317,-68.06492446465805,-76.31543539497866,-67.74389345224041,104.19542973804539,5.882090556381257,3.400000000197906,43.13992820004714,0.9094598325553609,14.0,31.41002348156286,1.0,48.78048780203865,86.77625984915464,-69.99500256835319,-52.531011491365845,27.000000030675437,-67.7500334545372,256.57940943174685,0.1468661006582496
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_11.json,1,11,17.796124787307676,1.0175199563320092,-69.41563644165134,-78.36033010547045,-69.23675922779606,77.06755025488478,9.56400552055102,3.1000000001804437,17.850515457433456,0.8787357124309385,16.0,10.679232070585995,1.0,31.64556961841115,56.42505137036331,-69.68299850700588,-50.73485357531317,32.100000030972296,-69.2367478261451,299.1023812709034,0.15292001055496324
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_12.json,1,12,28.363172809966457,0.1335375625095594,-69.91065098778844,-78.23562689758418,-69.43299305456564,102.90761842123999,10.709957222241364,3.800000000221189,44.4589474800559,0.9028366429274639,17.0,14.247300979014542,1.0,64.10256409883284,87.37478792365897,-70.15054378865833,-51.248235202549196,39.20000003138557,-69.43298683196325,313.7872112322947,0.15548105217659805
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_13.json,1,13,25.242053108881176,0.6488948248719169,-68.63620417152595,-77.37872121934754,-68.30481996377007,99.46962699382811,9.30586952267696,3.3000000001920853,41.18797628650928,0.8349781296670576,16.0,14.016977099404365,1.0,66.66666666278616,82.99969425228461,-69.99520288343706,-52.29568711003583,29.300000030809315,-68.3389003801286,326.52548183804197,0.15555909738312296
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_14.json,1,14,27.534036417206206,0.8619588846111554,-70.82342990027264,-80.95180404411819,-70.31132271271964,96.19779911342403,4.240826577530264,2.900000000168802,31.226281553905352,0.872271816733049,14.0,17.818490670530625,1.0,53.475935825764296,72.34593840875847,-70.15536000153493,-52.83508048081024,38.500000031344825,-70.31135496860874,303.8390342521749,0.1483296173842747
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_15.json,1,15,19.054058959381763,0.27232613719604615,-66.71990861041894,-75.07129422868132,-66.44122800045952,104.66113787827567,1.009891929275959,3.3000000001920853,40.428723967095,0.9477287590069549,14.0,7.447902288641825,1.0,45.24886877564671,83.7971299310969,-67.99562129180177,-53.82708071898014,19.100000030215597,-66.45268459908888,305.6946186790656,0.15415334912569825
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_16.json,1,16,28.16835010077714,0.4556689304404671,-69.47595940213309,-77.83506156191008,-69.07346712506808,100.68342023341378,11.91676662297667,3.800000000221189,43.4148610124411,0.8827486377168435,12.0,15.614543574050744,1.0,44.05286343355913,87.05303540227895,-69.94843171961786,-53.21065792975822,37.4000000312808,-69.07555505538443,271.29676448439585,0.1545961733808362
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_17.json,1,17,35.20210495499393,0.3975094470279288,-71.9573260517348,-83.02117773251001,-70.9994735946798,97.68684487219397,6.945752145316149,2.900000000168802,33.915638223925896,0.8603973300199421,15.0,14.99531376509359,1.0,56.179775277628785,74.87449272197368,-72.80341572593123,-52.5704022595953,39.30000003139139,-71.02184368831475,339.7770221173051,0.15406345084995687
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_18.json,1,18,39.620047188904884,0.08663210245340736,-67.44611822113255,-80.38981328365435,-66.15966870218664,89.00276164571811,8.673027245083315,3.400000000197906,31.31020125181868,0.8602324303180446,16.0,8.215049653352478,1.0,52.083333330301684,70.34707112927047,-68.5269025909351,-50.24630412387935,24.300000030518277,-66.16074081327586,313.8560524677756,0.1508068616114563
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_19.json,1,19,28.754042051803633,0.26878327913172484,-68.00929135548277,-78.36552340181647,-67.36008827760453,87.50900069532794,12.550906505614279,3.7000000002153683,31.877052808403892,0.8032980513892041,15.0,9.262557686143241,1.0,42.91845493312413,70.68446626117215,-68.98813391084687,-49.99244936874327,28.80000003078021,-67.36001661525066,302.6570861828226,0.14606664423667945
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_2.json,1,2,30.369508378989465,0.7079441157437429,-70.30815955246221,-81.4447449463576,-69.598630133194,95.76048989755316,9.716512334173352,3.3000000001920853,36.59573926990247,0.8823360264133538,13.0,13.57669613892156,1.0,46.2962962936015,77.82017340496212,-71.13941879169028,-52.87905625508267,29.300000030809315,-69.60377282604274,270.5479301655673,0.15341188517291074
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_3.json,1,3,27.810637270033535,0.7666851163041031,-69.92202330526229,-80.2505826250115,-69.37379056318308,102.16195496713411,7.602475576248008,3.000000000174623,41.546507339936085,0.8457182030762989,14.0,13.891561222456273,1.0,50.50505050211073,83.13054338484297,-70.1357553887263,-52.85449602362942,28.400000030756928,-69.374435860378,283.70990970405416,0.14961979242481263
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_4.json,1,4,20.972255597958497,0.8511411471962589,-71.25651718774645,-80.08543089965598,-70.99036540585685,98.2782572977483,10.819101742808272,3.90000000022701,37.65933421683533,0.9651465378874986,13.0,12.887437624525466,1.0,39.52569169730405,78.57559502559553,-72.84030428911474,-52.411652949180905,35.900000031193485,-71.00601809878279,264.38060598179396,0.15488679721968734
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_5.json,1,5,23.588785782883402,0.5354302102233675,-68.94070763942511,-79.75754673025571,-68.4477785575038,59.35461352657879,12.129864407948428,3.000000000174623,0.34421927573227207,0.992093790520421,14.0,12.238004479174698,1.0,55.865921784457676,33.37695769991612,-71.58691683809909,-49.02744880183337,32.6000000310014,-68.83255207804146,274.8911800189654,0.15976181630532518
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_6.json,1,6,24.584135998587758,0.432697961246987,-68.00609870537295,-76.2828683164678,-67.6706311622183,102.02184856907571,7.435916244742174,3.7000000002153683,42.868104627785726,0.8970808544900098,14.0,9.720771091673118,1.0,64.10256409883284,84.65059878149088,-69.70189118668866,-53.70392721978231,28.300000030751107,-67.68233417628025,270.3041752198084,0.14760726114036193
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_7.json,1,7,28.52353929990021,0.389014578508295,-68.94734661945208,-79.24639550819715,-68.3184228585324,90.9193196476399,10.884986907788623,3.90000000022701,33.295158665901134,0.8454563242432994,17.0,11.377063129614836,1.0,46.2962962936015,72.86325312848055,-69.96958859276997,-52.03035686226504,28.80000003078021,-68.33628867266631,380.92892623441895,0.15863343880652495
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_8.json,1,8,21.77033868597479,1.4282762174379116,-71.2940944312771,-80.73621161743225,-71.09799673161406,91.44177142236494,13.78168604912829,3.500000000203727,33.71589980757038,0.8270963560946447,15.0,12.797182244075236,1.0,35.97122301948893,73.20443376440267,-72.12731555145776,-50.78079299495152,32.80000003101304,-71.09762375273746,273.84250891712344,0.14974516646843422
ITL23,685806309,ITL23__685806309_stage_1_seed_1_hof_9.json,1,9,23.843533671956408,0.46344039263483694,-67.99764811175366,-76.3548335781378,-67.67143904030148,97.99633061775786,8.222161451003764,3.650000000212458,39.36946294821627,0.8700522034685317,16.0,397.1435061933264,1.0,64.10256409883284,80.15314085310543,-69.70240544752812,-51.25133249574957,28.60000003076857,-67.67751962583847,276.1668267456731,0.14456801803569366
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_0.json,1,0,29.239448400777643,1.0319360273026632,-62.42650968051513,-74.3028757706499,-61.6976224121743,101.80281910170206,-1.8217447670736568,3.800000000221189,38.60706635854802,0.9068093642011665,26.0,11.883079071641083,1.0,52.91005290697314,80.1121309579079,-63.476365229908396,-52.13472022483353,16.200000030046795,-61.69581710523459,319.96423323832954,0.028279631916032198
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_1.json,1,1,27.23409779424483,0.8751056972591726,-61.8168065332911,-73.80074093305738,-61.12426506211159,93.49967046637335,2.234785321569902,4.100000000238651,33.74417409369715,0.9093965512075006,25.0,3.722860601954101,1.0,61.34969324796272,72.2394819304621,-71.94671067201844,-49.690897153934756,14.500000029947842,-61.1756635129328,255.94262160932425,0.05458942591067769
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_10.json,1,10,22.6124133623129,1.8934956584506182,-61.79972613161907,-76.11914630981678,-61.08460539600448,93.44612565941365,-3.270221151181829,3.500000000203727,28.25357850979842,0.9218056622098719,27.0,5.025007001926172,1.0,45.24886877564671,67.33918355285547,-63.92979954844907,-53.756009031823545,11.200000029755756,-61.05778032021081,360.2340594442687,0.02705802974873151
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_11.json,1,11,34.83308889714991,0.5386962821526282,-63.058879763832785,-78.59256652929497,-61.61575577178035,99.07657803146111,-1.6924072500981246,3.90000000022701,36.23470107343387,0.9155824635672746,28.0,6.133453172799877,1.0,48.78048780203865,77.26323618576686,-62.478565091700126,-53.18537788788551,14.40000002994202,-61.607005603856955,324.3608580613708,0.022839869790450357
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_12.json,1,12,30.86847915697569,0.615153372627816,-61.08697002721287,-72.83250094645915,-60.20627001810729,89.71371468054562,2.795086883560643,4.5000000002619345,31.063096125085075,0.9432281762721533,29.0,5.171300583460384,1.0,52.35602093936085,69.65083122174507,-68.72340248061047,-48.99027291773977,16.500000030064257,-60.220317496248065,289.84043699820865,0.04375142778160538
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_13.json,1,13,32.400898757090886,0.9207246375253817,-64.32493278631357,-81.01867533327625,-62.99619223747911,99.40651697754251,2.771263820706551,4.000000000232831,39.80239832595046,0.8702781491685309,29.0,8.188263355500833,1.0,74.62686566729793,80.29035444018533,-68.15831524525787,-50.82325095326002,11.900000029796502,-63.006284371840245,369.34654152630264,0.02336570905196034
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_14.json,1,14,33.70384416872585,2.124808730317014,-65.69582151864311,-84.29527338725953,-64.02755662023283,99.19454689237946,4.309496369601497,3.800000000221189,40.44855654178507,0.874737705926454,25.0,2.4146113547638635,1.0,68.96551723736499,79.96874832081053,-71.9672333467505,-50.05845772479003,12.300000029819785,-64.02155096765902,292.4951042401898,0.05245996735684956
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_15.json,1,15,25.286879564369414,1.3037057491371655,-63.53960971278443,-76.9546630079484,-62.70287397195531,108.27874462801873,-6.9281641350876555,3.3000000001920853,38.674809888702846,0.9845932375392787,26.0,17.06600097677676,1.0,42.73504273255523,81.59014669500363,-67.87602260768074,-54.92850994814852,12.000000029802322,-62.74078211831837,313.22327147331595,0.024827459263617666
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_16.json,1,16,29.074505977996196,1.5885493547339138,-62.10494054973433,-75.09704355597107,-61.36051484430229,99.80269127255264,1.0093607444308361,4.5000000002619345,41.196507566794025,0.9153056655853284,24.0,11.26378215915062,1.0,71.94244603897786,83.53377603798639,-62.777071583495115,-51.86757299134108,13.00000002986053,-61.355519850565415,309.19659119351627,0.020021532962387796
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_17.json,1,17,22.83504487266788,1.3156562046516456,-62.98447921225772,-76.50720972248331,-62.09738827060392,113.01475867650655,-11.894637277219402,3.500000000203727,38.825261193988375,0.9400635276027371,27.0,4.610432093719964,1.0,27.247956401683716,81.97510941258906,-61.95080009803632,-60.46697932092226,9.800000029674266,-62.03062337667701,313.11330971402435,0.026179622309279147
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_18.json,1,18,31.300134857125286,1.3998897838517905,-63.58715120375188,-76.77155653354181,-62.71856027509249,97.9068729750479,1.2164698125042008,4.100000000238651,37.4493522826741,0.9148838254658199,29.0,4.008520882788208,1.0,67.56756756363461,80.4819446983558,-64.07652101363088,-51.523687192219,16.90000003008754,-62.715274114450544,359.79877267481754,0.026497457475260715
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_19.json,1,19,39.974085913022876,0.8896189149612752,-64.40840352953391,-85.03317713779836,-62.42207347899719,92.41443874940919,1.8044943375706488,3.7500000002182787,32.83842027403454,0.8649574825274375,26.0,2.0859870171509596,1.0,59.523809520344784,72.35625258728315,-63.75281606903324,-52.08293274813951,13.10000002986635,-62.41809664232245,281.3759115279131,0.019476476992711506
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_2.json,1,2,33.14485434857249,0.6450717611805885,-62.368162132397984,-77.12709325767439,-61.163961715267014,94.2498549963922,2.858917219727992,4.050000000235741,38.28555917814826,0.8555685852096087,28.0,6.383590469606319,1.0,84.03361344048675,80.08507485522367,-62.22249999638656,-55.83309342319746,12.300000029819785,-61.105909620186395,316.753056861684,0.022471812277961942
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_3.json,1,3,30.002265772451334,1.1384493752407678,-62.80450523897535,-74.75600643240786,-62.03988131792015,94.71914303608852,2.0170068687928406,4.100000000238651,35.19885584986487,0.892804803255294,27.0,11.460918581972614,1.0,65.78947368038108,76.20988644033494,-62.808619463855855,-51.89517720046631,18.00000003015157,-62.035957212353495,349.27985801633145,0.02611802158580429
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_4.json,1,4,27.013199559368243,1.4134406752877027,-62.17575406892909,-73.88260652612838,-61.5909824125666,87.3764386365734,5.173683101423286,5.450000000317232,32.02239843481926,0.8813631376244847,24.0,7.724853746372645,1.0,63.2911392368223,72.97093072524348,-61.91023698449192,-51.442574986236814,16.100000030040974,-61.58396745220299,321.55113759844994,0.02430459192121888
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_5.json,1,5,25.404823877664363,1.639473187040096,-61.1970185684519,-73.55450205076464,-60.613509361501364,83.66285723336073,4.572461413092789,4.300000000250293,27.14173412508664,0.891694409611839,23.0,8.169718405159331,1.0,73.5294117604259,65.26758386790092,-62.877528213507354,-49.58820604216933,14.600000029953662,-60.5950839926352,301.6001977434885,0.023046005886587045
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_6.json,1,6,26.04576949965166,1.8077892469528791,-62.6021271033085,-76.40995464002698,-61.87036437138006,108.96053587833637,-6.6808727925577,2.8000000001629815,40.66774547735265,0.8640192795058477,28.0,2.144235190893719,1.0,63.2911392368223,82.86987566377277,-63.32188424516268,-54.095930687670624,11.400000029767398,-61.86520026320427,369.4457995342601,0.022327487704067957
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_7.json,1,7,28.946824582938287,1.0348153919107261,-63.15631236794322,-74.8544872259742,-62.40011818446471,100.96121357999724,-0.8168314660771472,3.800000000221189,37.91041408153086,0.9273597310378966,28.0,11.687392864089292,1.0,48.78048780203865,81.31425116389687,-62.968891737288644,-52.54299083733825,17.400000030116644,-62.39303444756061,345.15856688992557,0.02979600620780893
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_8.json,1,8,25.658311969365737,1.7115932394119113,-66.09374183527784,-82.37553311638028,-65.00205793795207,120.53042372408161,-8.632128961019092,2.60000000015134,46.245232538410875,0.9578155775450237,27.0,8.118938936910387,1.0,59.880239517472596,90.28468702038818,-69.28410673614431,-53.914384340914744,10.500000029715011,-65.00026297995166,269.1949423875122,0.03158588081881306
ITL23,685814252,ITL23__685814252_stage_1_seed_1_hof_9.json,1,9,18.346726047511844,2.8679961859422605,-61.3566286146606,-76.53889107823981,-60.92281526524643,90.98065503080402,2.067813671199417,4.100000000238651,31.6633569898654,0.8313534308012178,25.0,4.897206193869138,1.0,69.93006992599946,66.39210799462253,-63.47398595096167,-51.27398722111854,7.80000002955785,-60.904274931968445,322.1206258100352,0.023903773095067575
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_0.json,1,0,18.94162774757992,2.762983476783461,-77.04128843151133,-91.05787060818278,-76.86853249395689,78.64599648128636,13.74428010983015,3.90000000022701,15.214088455058127,0.840596557419628,27.0,9.155521946243557,1.0,53.19148935860598,53.4224589778696,-81.9592139326098,-54.870846543656874,20.70000003030873,-77.14361648135423,380.8537972769951,0.1007414268311626
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_1.json,1,1,23.66208995363534,1.3698217840724283,-72.13229478027613,-85.76884438637083,-71.59188833095092,78.62829117815403,11.961683225723245,3.3000000001920853,17.939178915337017,0.83014032306306,28.0,10.143229878847034,1.0,80.64516128562842,53.01204735627478,-73.49360900008759,-50.07485644753285,22.20000003039604,-71.59334294479838,413.7625837416283,0.10841332042884504
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_10.json,1,10,20.794068826339497,2.9551327636289244,-73.75049653327034,-93.68420926180016,-73.16620912210621,69.14693422519163,15.980929821857863,4.5000000002619345,6.635485457783527,0.85287553707026,29.0,5.65235814763519,1.0,84.03361344048675,33.05742810908048,-80.35448440714889,-49.30853190348758,12.90000002985471,-73.39316213783235,439.32817707098616,0.09559172388015745
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_11.json,1,11,21.949386230878815,1.8602267253627218,-76.49435387271545,-91.19455477489362,-76.00902953833038,101.44143531112708,-2.432116306531512,2.4000000001396984,21.812173901619545,0.8524855572243417,25.0,7.348240362964857,1.0,39.999999997671694,66.20359861450115,-80.90740035299531,-60.10105055191982,18.900000030203955,-76.27364218782463,383.49813002877426,0.10015002164199824
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_12.json,1,12,26.714287788373447,1.554986159984992,-73.02828752025763,-88.32924706134929,-72.29141626439046,112.77950560951837,-1.616031896770565,2.7000000001571607,37.98472968939212,0.8708758655245469,28.0,12.668330920055169,1.0,35.21126760358424,79.19202970362751,-75.41186074718632,-56.681282980759605,19.000000030209776,-72.42338505439768,385.7801955780259,0.09498925026458538
ITL23,689300528,ITL23__689300528_stage_1_seed_1_hof_13.json,1,13,20.99774988581749,0.6074561721135581,-68.16021765637177,-82.66875611615447,-67.4738187904891,118.61416119623925,-15.74250447897441,1.700000000098953,36.348971726629195,0.7666352414918017,26.0,3.8205681708060437,1.0,55.865921784457676,79.24215685580853,-71.87013158494017,-58.515660950520235,10.000000029685907,-67.60807100993938,374.42542872897735,0.09785714981275483
