cell_name,spec_id,cell_type,seed_no,hof_no,Ra_all,cm_basal,cm_somatic,decay_CaDynamics_somatic,e_pas_all,g_pas_all,gamma_CaDynamics_somatic,gbar_Ca_HVA_somatic,gbar_Ca_LVA_somatic,gbar_Ih_basal,gbar_Ih_somatic,gbar_Im_basal,gbar_K_Pst_somatic,gbar_K_Tst_somatic,gbar_Kv3_1_basal,gbar_Kv3_1_somatic,gbar_NaTs2_t_basal,gbar_NaTs2_t_somatic,gbar_Nap_Et2_somatic,gbar_SK_somatic
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,13,157.0695609283,4.96617169767122,1.04064199993618,767.424841441672,-62.4700875694184,2.71291660303427e-05,0.00113670651006776,0.000236610730216744,0.00470551336274239,9.29800647427348e-05,0.00265521051726796,0.00137005039441508,0.0523359227663272,0.679009950877508,0.000894818593735885,0.455643001391266,0.0739115499138163,5.93127281561977,0.00242573108609928,0.0508495438002497
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,14,187.086835570299,4.7490931193393,3.72865222882669,920.549908105819,-60.2470656280937,2.31373472050341e-05,0.00400789946577421,0.00017336728526707,0.00555576018152549,0.00148339101813624,0.00248640344004084,0.000829468141450532,0.078593572911382,0.553669260438715,0.000154574817453075,0.320775676645079,0.0714655288708572,5.72501260100599,8.30275560404461e-05,0.0100500673431253
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,15,149.907412595378,4.9434848681684,3.72865222882669,747.242141998066,-60.2470656280937,2.32567592755332e-05,0.00339046863910175,0.00017336728526707,0.00315274890254078,0.00148339101813624,0.00270636937845385,0.00113980516856979,0.0902965104454408,0.528558879289871,8.20468587505323e-05,0.513429676995047,0.0797349562242547,5.65908876771528,0.00125347671232713,0.00948201481851506
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,16,149.907412595378,4.93101283135028,2.91323482013538,620.809424095145,-60.2889370573793,2.46238041477142e-05,0.00199975238042405,8.98113879807487e-05,0.00262773116793488,0.000214148133617155,0.00337339398898501,0.00134236569833222,0.0256920454090221,0.550618732513807,0.000103648500834172,0.409828988716747,0.0714080887638247,6.35531447147263,0.00149361720116648,0.0387813960210208
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,17,163.520448909685,5.13830878776514,3.31307834201106,494.627768546955,-60.0582351368049,3.81673756006603e-05,0.00340347453020909,0.00011881856042383,0.000342756887779746,0.00016889955289398,0.00293920029669762,0.00134969624799659,0.00205888300517662,0.42220528173341,0.000655023809006995,0.406395105845656,0.0746364823681747,6.89753685961823,0.00136688778975817,0.0519071845368049
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,18,178.873259335676,5.8468690961439,1.96531035929512,708.494064441072,-61.7413967808651,2.32391312302686e-05,0.00340469647201788,0.000113465691850688,0.00209999399348265,0.000136430957614681,0.0025842202582829,0.0011129347933887,0.0707393569920541,0.461639495258094,0.00189311109480438,0.42700213269072,0.0927019034998484,5.67523291636574,0.0015317016279244,0.0661015770018997
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,19,197.295071701395,5.84346242259021,1.40050732310555,319.983905360294,-60.3874484425269,2.30339795725828e-05,0.00610185833158813,1.98880545416545e-05,0.00967029083857671,6.52055492141053e-05,0.000183620619475866,0.000950105349247223,0.000741790020624159,0.219266840205483,1.55880696509341e-05,0.470841349209001,0.0860308746491063,8.12464924299724,0.000202059715052921,0.0236957381464791
ITL23__541557114_seed_1_Outputs,541557114,ITL23,1,20,166.422288319771,4.29600219501105,3.72865222882669,920.549908105819,-60.2470656280937,2.32567592755332e-05,0.00340388368238688,0.00017336728526707,0.00439351099032693,0.00016427303940459,0.0026518894358315,0.00104198087136046,0.0130353475118224,0.725245955819744,0.00789110880377749,0.678553929189965,0.0722396136718753,4.20489579296984,0.00244363241339065,0.00981404164004701
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,1,51.8957853532242,9.98945448390693,9.50849547240839,871.439643747511,-98.6744768684103,3.70903463990065e-05,0.000567112133097919,0.00017744867091354,0.000883964727120257,1.27455825494311e-06,0.00301300007179769,0.00120609598265974,0.00998889846431138,0.859307032697278,0.00649584896993609,0.139198728811579,0.0646446789662439,2.72668882674562,1.75163804930052e-06,0.0979191247399074
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,2,50.9939046217444,9.97657028519515,7.06434433108055,762.858241265514,-106.325718552878,3.77674650193874e-05,0.000331266156008492,0.000460944867890468,0.00326166878587478,0.00011671303932687,0.00275361346306355,0.000541589039072745,0.0302178964016341,0.342973583318198,0.0307926563937628,0.114924099557529,0.027496910588244,2.47940838092555,6.09193580124424e-05,0.0329629747287852
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,3,54.2157289133726,8.82316263207906,4.79363518334349,727.519019567257,-110.981846729199,3.69519252069015e-05,0.000783325769345129,0.000235835133995572,0.000189208619369696,2.8510448866982e-06,0.00138519377407162,8.20565755462303e-05,0.00980046285568613,0.779448418401008,0.00301624092249599,0.150586523067276,0.0482590174324123,2.61124512544329,8.86655086348453e-07,0.0613858611871152
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,4,65.5162017328139,6.28383053237265,0.503553036927561,926.061345097382,-84.9451863908111,3.9562150120636e-05,0.000548004937268851,0.00042230271914191,0.00122587529131993,1.32855232749154e-06,0.000546419724940238,0.000268625061954799,0.107238299523919,0.250534443627726,0.00221746531835088,0.115904224812094,0.0197900387288541,0.602119851362083,8.4714084938391e-06,0.0749537910859796
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,5,50.2051485204473,9.96263275794664,9.28684821554947,864.866749579907,-109.329413899183,3.68474049462628e-05,0.000317372859426485,0.000544050899337195,0.00141584464350168,8.15259569610091e-06,0.00290126796209853,1.68126520665437e-05,0.00140122552504685,0.411329022610974,0.0283468041460549,0.146935142358124,0.0310675481608102,4.48892443556708,1.40650616047669e-05,0.0528313311618361
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,6,61.1109394808566,7.31964893548704,0.742100443765994,765.744604485105,-108.11749223006,3.67659095225043e-05,0.000292542757700116,0.000734172291835427,0.00457459830517421,4.13320552141636e-06,0.00196962787667688,5.73952249706994e-05,0.00828663177234786,0.263473451563934,0.00869073885631028,0.132202631583435,0.084327383503061,1.37815790504249,9.33530084697216e-06,0.0677858085082088
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,7,50.7581786573812,9.36288554319386,7.002390629673,762.858241265514,-106.325718552878,3.69059777751987e-05,0.000399875290008569,0.000502859522595623,0.00212335098548532,5.07974581568927e-06,0.00275361346306355,0.000398853277070031,0.0302178964016341,0.696628272221225,0.0307926563937628,0.114924099557529,0.027496910588244,2.46624468758862,6.10103233723461e-05,0.0310036192309541
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,8,60.4168376560732,8.80563832946287,8.20633484591772,815.597502675686,-108.028396499267,3.70107295372447e-05,0.000353554462803609,0.000546340665172337,4.63087265700564e-05,6.16792476065357e-06,0.000458049512236568,6.99084157353997e-05,0.0176731945602512,0.943500281458909,0.0398555897277367,0.168523530412257,0.096023363075071,3.84332001032684,4.5168069215892e-06,0.0372227992749136
ITL23__569835804_seed_1_Outputs,569835804,ITL23,1,9,50.6962827765862,9.99117889516582,1.77982925701433,616.021004452444,-108.418661100694,3.75149956227203e-05,0.000331266156008492,0.000552193113780239,0.00131358808063761,7.33759202798535e-05,0.000873269272634736,0.000935050221935681,0.0142257232597256,0.341482920236622,0.00390481781708757,0.11495606969451,0.0943025603029539,2.13052269308779,9.14457480966688e-06,0.0329629747287852
