cell_name,spec_id,cell_type,seed_no,hof_no,AHP1_depth_from_peak,AHP_depth,AHP_time_from_peak,AP1_peak,AP1_width,Spikecount,decay_time_constant_after_stim,depol_block,inv_first_ISI,mean_AP_amplitude,sag_amplitude,steady_state_voltage,steady_state_voltage_stimend,time_to_first_spike,voltage_base
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,10,82.2056307454849,14.9856817615992,3.5750000000003,30.8258305727832,0.801029403000182,2,22.6593299581352,1,84.7018418369284,73.3216443227419,0.3730843499293,-63.2566231585444,-58.3682048523655,130.200000000097,-67.8299376752532
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,11,80.2221736223238,1.89661414513656,2.19375000000018,19.8289612645099,0.756386673567589,2,18.2697062887666,1,75.5702969117431,62.5911000318688,0.254851071063129,-59.4692950022782,-54.7544508110281,102.525000000091,-63.8771445002459
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,12,95.9681236027299,0.195392332155254,2.32500000000053,34.3265319560504,0.777093385174428,1.6,16.2750876759089,1,98.9838219982101,81.5502799277351,0.0918191925230047,-61.7581283153371,-57.6416934318249,99.7500000000906,-65.2775142659534
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,13,66.6494001324933,10.279928228129,3.63333333333381,16.7018319521764,0.836750316137027,2,17.2377947132934,1,77.8450939913871,56.7167068030116,0.111912929853801,-57.7897911093878,-53.9890212925719,71.8750000000842,-61.292825391276
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,14,79.7682769884789,10.8714045216989,3.22500000000073,26.0469213979611,0.812969735235479,1.6,16.9962392628627,1,78.6793570474606,69.3131922710618,0.0681071873036529,-63.7497171997269,-59.7403027355835,109.650000000093,-66.1016745924587
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,15,101.19922959688,-7.02574819996778,2.01250000000027,33.4235727583828,0.777184299862261,2.4,10.9431815197262,1,87.4191984485903,80.1322598841459,0.187269430163127,-59.1543167583223,-55.1875547918187,60.1250000000815,-62.8596882484863
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,16,88.2538621286058,10.7689518469662,3.61458333333329,35.1431674523769,0.774830922765417,2.8,22.201273401773,1,91.0589858370915,78.382475413315,0.202539380243962,-63.660935958003,-59.1518010412012,107.600000000092,-67.9807237272553
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,17,78.633879048989,12.9081168327357,3.71249999999996,27.6645550240832,0.788230828683567,2.8,19.2818523437258,1,86.0701416441259,69.6786036653172,0.317428426509878,-61.3167153337409,-57.0992338201007,124.125000000096,-65.2374075091507
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,18,93.0733939893964,0.292549675604607,2.66250000000023,36.1943992517386,0.748238645327039,2,12.6644762663237,1,98.0318238770041,80.1473907210519,0.123434630553419,-59.644249078642,-56.9097333697782,80.8000000000862,-62.0622578941483
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,19,84.1996591634459,10.487908842775,3.22499999999951,30.9753706401498,0.785234826043066,3.2,16.8787866486786,1,83.4945072174119,74.6939751133661,0.271290438586092,-60.9529411890036,-56.8562805400928,134.500000000098,-64.7667619187167
ITL23__770255641_seed_1_Outputs,770255641,ITL23,1,20,81.0743552501728,5.23148939243009,2.98333333333373,24.8649930614626,0.821622813255017,1.8,15.3403624828321,1,73.2721834984007,67.5339843512185,0.040133905324808,-60.0357700319095,-56.3781982275018,88.8750000000881,-63.2452884018261
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,1,90.9572144777387,14.3630783249605,2.95000000000039,33.3458106977867,0.777838401563545,1.5,18.4644450953695,1,19.8412698412653,75.0110783797812,0.622053308108761,-67.320562131053,-62.0351625744808,83.6500000000869,-72.2655693129732
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,2,91.9233346207927,11.6078264236798,2.65000000000022,33.0906421828115,0.769700291405178,1.75,17.1106569478031,1,22.1238938053047,75.3437884818202,0.439818614679638,-66.3037552705643,-61.5280731881269,75.300000000085,-70.7907174900505
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,3,89.8785540012659,11.9189446224698,2.92500000000024,31.4054412669676,0.784999100542974,1.75,18.7098510240127,1,19.8412698412653,72.9502893454934,0.457139650194073,-66.1136296839238,-61.1772684630807,67.6000000000832,-70.6519023276499
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,4,89.3749547813747,16.8619511042646,3.93125000000033,35.0484557640899,0.797205782753642,1.75,17.6207198341847,1,16.5562913907247,76.8154362410258,0.602376711048088,-66.8669870697763,-61.845923045037,80.2500000000861,-71.5118155311824
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,5,89.7078090466708,10.9878518672834,2.80625000000024,30.3736687083924,0.795101643995779,1.75,18.296006411149,1,20.3252032520279,71.912979410278,0.453959072282885,-65.8432930588916,-60.5921646691259,76.0750000000852,-70.5278676752769
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,6,91.4613718705941,8.6354634310846,2.81250000000043,31.2914708104693,0.802415082055359,1.75,15.2444951681226,1,17.6056338028129,72.8833618939581,0.578740853883701,-64.7835873112612,-60.3228972637762,73.3250000000845,-68.9782096779537
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,7,90.2719731938394,18.1023666944293,4.26250000000033,37.1795178120836,0.822931918645596,1.75,20.0069752214207,1,21.1864406779613,78.9685505845068,0.545223559159886,-66.3639217525123,-60.4666306210755,78.6750000000858,-71.621391858898
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,8,90.863593921588,10.4450302513411,2.87500000000044,32.5516516651981,0.792908982597273,1.75,15.2779627958865,1,18.7969924811987,74.1540360092958,0.525493224521405,-64.8525082773981,-60.4151771845865,83.4000000000868,-68.8708253211379
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,9,87.2832616807741,16.156849960987,3.35000000000043,32.0651854178153,0.822238509083951,1.5,19.8140885284666,1,21.1864406779613,73.4091622995822,0.456575266161757,-66.7047778143809,-61.4199667084946,96.7000000000899,-71.5472188843841
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,10,92.5087166640863,13.8513091115755,2.84166666666704,34.9342396528277,0.769170333463193,1.5,19.4890671157987,1,17.7304964538967,77.5425295334888,0.729730818472795,-66.7992515294697,-61.6545028101745,90.8000000000885,-71.5989275796818
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,11,88.3750151249581,12.5030632757815,3.02500000000038,32.0579511659908,0.795097884986354,1.5,15.1637077629462,1,20.6611570247887,73.4024256608001,0.707259675740225,-64.8710587930508,-60.1729749566413,57.3000000000809,-68.9804069165655
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,12,89.8746182026655,17.248951835631,3.6812500000003,36.1354885305018,0.823557167377091,1.75,19.3548460308789,1,23.8095238095184,78.1683628225782,0.505259533575632,-66.5667851686406,-61.3502863649526,88.725000000088,-71.2558348330229
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,13,89.7911834635593,18.0164825440003,4.20625000000033,36.5458946433948,0.829700278053011,1.75,20.8434809507306,1,18.2481751824776,78.3524160253566,0.515146000383908,-66.5873151113095,-61.0090276775898,82.0750000000865,-71.6031043607471
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,14,84.8693161374175,17.8417526658218,3.76666666666715,31.5839393267508,0.79870987098545,1.5,19.7841387448013,1,22.7272727272676,73.3493143989063,0.715782188540892,-66.5107687722387,-61.1657273252771,82.4500000000866,-71.4891766424934
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,15,94.4906410531955,9.45709109383114,2.73125000000022,36.3376757438809,0.775879575654887,1.75,13.6552666859752,1,19.0839694656445,78.280759074892,0.499939021796713,-63.9222981485687,-59.6861122909605,60.4250000000816,-67.7322667538971
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,16,90.7089184395952,11.9764150217777,2.76875000000023,32.8520408693092,0.770718290990139,1.75,18.3252285695366,1,25.7731958762828,74.6788944922705,0.488736318393045,-65.5900346315703,-60.6580504441926,74.5500000000848,-70.2029339689175
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,17,96.2993858075533,14.6382243277849,3.62499999999979,40.4455890529611,0.829347942173146,2,16.2798532012224,1,20.9836544448095,83.8528685640854,0.213179520006555,-66.482000432137,-61.4699788756637,99.7250000000905,-70.7701194280528
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,18,92.7362527246732,13.3098398862298,2.57500000000034,34.808118667436,0.740662445919092,1.5,19.6024795871692,1,24.2718446601887,77.59198250978,0.681447946965555,-66.3505585000602,-60.55480453694,65.3750000000827,-71.6248610198076
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,19,84.1102533486934,18.1354488582865,3.53333333333381,31.1316273684028,0.787345134036289,1.5,21.2462110063225,1,20.1612903225761,72.3358295687047,0.53130223681292,-66.2389014825317,-60.7856390441063,89.2000000000882,-71.2336686182973
ITL23__770268817_seed_1_Outputs,770268817,ITL23,1,20,89.5146295414388,10.9311453241223,2.76250000000063,30.1602267478926,0.793022324740274,1.25,18.8894230940009,1,20.8333333333286,71.9518124590455,0.456298928896935,-66.1465018298678,-61.2128746495944,73.0500000000845,-70.5678125772589
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,1,104.300169432288,1.77811347412522,3.18819444444317,38.1519753838999,0.896267322390053,7.8,32.9488224474481,1,11.7414403262775,81.1029935999035,1.42756942790797,-63.3213217697062,-59.2167143179832,160.175000000104,-67.3742547748257
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,2,78.7148314586652,6.74318887355861,3.54693627450805,18.2999721919867,0.914956888607406,8.4,37.5609548627001,1,12.1593032154985,57.9054333013512,1.58156000414793,-62.2002473389336,-58.1600516200516,102.600000000091,-66.4459232486351
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,3,94.5365505190546,0.215184794398888,3.40069444444287,29.588645039982,0.897499314919941,8.2,35.5070858322021,1,11.5234374089831,71.0998920720556,0.384794600808164,-61.5029978878204,-58.3996942133588,128.050000000097,-64.7175980737107
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,4,76.5338726492004,7.05581447242329,3.25868055555368,16.4023753358991,0.911354563340333,8,34.8140237114051,1,13.5031769618946,55.2794058351028,1.65705475050973,-61.856376590518,-57.1897513236313,180.17500000009,-66.7135492308148
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,5,84.9658197039073,7.84319759436367,4.82991452991214,28.5136203156267,0.901804994724309,8.6,36.0370367805731,1,16.591887527938,69.4990140138933,0.234733943413488,-60.3386340046682,-56.6585897294336,151.050000000102,-64.2546163696299
ITL23__770275864_seed_1_Outputs,770275864,ITL23,1,6,101.158769902002,6.68367628346676,3.31834233018281,38.8827103583891,0.868129164453455,8.8,34.5747344304913,1,12.4720091934794,82.4391319354258,1.4093879039258,-63.4332949221204,-58.7550972221985,131.350000000098,-68.1350396176733
