spec_id,cell_name,patched_cell_container,nwb_id,Cortical_layer,broad_class_label,cell_type,Transcriptomic_type,x00_custom_extra_current_mean,x00_custom_extra_current_std,x00_custom_extra_stim_end,x00_custom_extra_stim_start,AHP1_depth_from_peak,AHP2_depth_from_peak,AHP_depth,AHP_depth_abs,AHP_depth_abs_slow,AHP_depth_diff,AHP_depth_from_peak,AHP_slow_time,AHP_time_from_peak,AP1_amp,AP1_begin_voltage,AP1_begin_width,AP1_peak,AP1_width,AP2_AP1_begin_width_diff,AP2_AP1_diff,AP2_AP1_peak_diff,AP2_amp,AP2_begin_voltage,AP2_begin_width,AP2_peak,AP2_width,AP_amplitude,AP_amplitude_change,AP_amplitude_diff,AP_amplitude_from_voltagebase,AP_begin_indices,AP_begin_time,AP_begin_voltage,AP_begin_width,AP_duration,AP_duration_change,AP_duration_half_width,AP_duration_half_width_change,AP_end_indices,AP_fall_indices,AP_fall_rate,AP_fall_rate_change,AP_fall_time,AP_height,AP_peak_downstroke,AP_peak_upstroke,AP_phaseslope,AP_phaseslope_AIS,AP_rise_indices,AP_rise_rate,AP_rise_rate_change,AP_rise_time,AP_width,AP_width_between_threshold,APlast_amp,APlast_width,BAC_maximum_voltage,BAC_width,BPAPAmplitudeLoc1,BPAPAmplitudeLoc2,BPAPHeightLoc1,BPAPHeightLoc2,BPAPatt2,BPAPatt3,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E2,E20,E21,E22,E23,E24,E25,E26,E27,E3,E39,E39_cod,E4,E40,E5,E6,E7,E8,E9,ISI_CV,ISI_log_slope,ISI_log_slope_skip,ISI_semilog_slope,ISI_values,ISIs,Spikecount,Spikecount_stimint,adaptation_index,adaptation_index2,all_ISI_values,amp_drop_first_last,amp_drop_first_second,amp_drop_second_last,burst_ISI_indices,burst_mean_freq,burst_number,check_AISInitiation,current,current_base,decay_time_constant_after_stim,depol_block,depol_block_bool,depolarized_base,doublet_ISI,fast_AHP,fast_AHP_change,initburst_sahp,initburst_sahp_ssse,initburst_sahp_vb,interburst_voltage,inv_fifth_ISI,inv_first_ISI,inv_fourth_ISI,inv_last_ISI,inv_second_ISI,inv_third_ISI,inv_time_to_first_spike,irregularity_index,is_not_stuck,max_amp_difference,maximum_voltage,maximum_voltage_from_voltagebase,mean_AP_amplitude,mean_frequency,min_AHP_indices,min_AHP_values,min_between_peaks_indices,min_between_peaks_values,min_voltage_between_spikes,minimum_voltage,number_initial_spikes,ohmic_input_resistance,ohmic_input_resistance_vb_ssse,peak_indices,peak_time,peak_voltage,sag_amplitude,sag_ratio1,sag_ratio2,sag_time_constant,single_burst_ratio,spike_half_width,spike_width2,steady_state_hyper,steady_state_voltage,steady_state_voltage_stimend,time,time_constant,time_to_first_spike,time_to_last_spike,time_to_second_spike,trace_check,voltage,voltage_after_stim,voltage_base,voltage_deflection,voltage_deflection_begin,voltage_deflection_vb_ssse
1005032096,H20.03.303.11.04.01.01,,1005032080,NaN,Glutamatergic neuron,ITL46,Exc L4-5 RORB FOLH1B,23,0,1599.97998046875,600,91.2532126976691,87.9270045781647,17.0612538346377,-48.0124998189463,-45.7041613455686,1.97501621512486,91.2532126976691,0.235745628292452,3.15000000000072,79.5468398302245,-36.3061269515016,1.97500000000045,43.2407128787228,1.07975355536573,0.36666666666675,-2.23539232348467,-0.225131220073611,76.9311650944292,-34.6124972787363,2.30000000000052,42.3186678156929,1.30442779680351,79.5468398302245,-0.0282877771786171,-2.23539232348467,108.314466532307,5303.75,730.414993286237,-36.3061269515016,1.97500000000045,2.35000000000053,0.130434782608696,0.975000000000222,0.207407407407407,5327.25,5316,-48.4932358203172,-0.158420612627347,1.80000000000041,43.2407128787228,-71.9883150697496,246.733889825406,NaN,NaN,5306.25,145.73427994123,-0.135525885071787,0.550000000000125,1.42500000000032,1.42500000000032,77.6653071898863,1.21089000045426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.116019215642517,0.148266118505769,0.0999919188599258,0.026852374327556,56.7333333333462,18.1000000000041,8,8,0.00802568776719099,0.0150184214617281,18.1000000000041,-0.268201711312566,0.225131220073611,-0.493332931386178,NaN,16.7816645595374,1,NaN,NaN,0,35.0972866849826,1,0,-42.1215898223557,18.1000000000041,10.9605945954493,0.00310242770109943,-44.9624991419707,-3.14066916990945,20.2688796755292,NaN,8.44505014002192,33.3867815038712,8.29882454399104,7.27343740769284,11.2713531964167,8.34612554087283,15.5347940556021,3.41744987467956,1,0.754126877356628,10.5176807392292,75.5032782018613,78.1235109281993,12.751220781889,5340.75,-48.0124998189463,7211.25,-52.4875068263441,-47.5833529775967,-70.8656179180215,1.33333333333333,NaN,NaN,5309.25,730.964993286238,43.2407128787228,2.05791989321634,0.0573785370634438,-248.76869086168,91.5987315633203,0.711896405721881,1.07975355536573,1.11644828331778,-56.3089251386483,-64.5294604086979,-55.1309910036431,NaN,3.78079248506787,130.964993286238,549.243328857293,53.2733266195533,0,NaN,-64.4543786329142,-64.9855974626322,8.87987079005428,9.73737709809697,9.85460645898912
685802014,H18.03.008.11.15.06,,685801995,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,73.3333333333333,0,2019.97998046875,1020,92.9993033051985,83.8751206807193,28.730992593108,-43.4296541541745,-43.9166126777484,0.812425368552084,92.9993033051985,0.383857524891922,2.04999999999814,87.7644106391073,-38.1947614880833,1.87499999999829,49.569649151024,0.853956020960298,0.66666666666606,-10.4472010389681,-7.80220401353663,77.0523564522453,-35.4480992752064,2.49999999999773,41.6042571770388,1.23908544477161,87.7644106391073,-0.119278779680382,-10.4472010389681,121.730295898306,9209.75,1121.01499328622,-38.1947614880833,1.87499999999829,2.04999999999814,0.334711779448622,0.82499999999925,0.474206349206349,9230.25,9220.75,-59.0467454412775,-0.338314858214098,1.54999999999859,49.569649151024,-91.9079113446212,291.865782891475,NaN,NaN,9212.5,175.528821278374,-0.332695346161701,0.499999999999545,1.29999999999882,1.29999999999882,87.7485550798552,1.05303538346459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.214939109158939,0.0364380371862641,-0.14153183916989,-0.0890425062348481,133.033333333212,7.89999999999281,9,9,0.15028900738371,-0.0308294014730197,7.89999999999281,-0.0195868274566611,7.80220401353663,-7.82179084099329,NaN,26.0411677999127,1,NaN,NaN,0,25.4071156457101,1,0,-39.8997195397139,7.89999999999281,4.99019257159465,0.381720532756041,-45.645722660769,-2.06225178309291,26.4943307773889,NaN,8.64843440349578,71.3878713879363,9.1866174014357,7.85066663410682,28.9725645488663,14.0724999819511,13.5803582851207,21.1935828876813,1,7.80220401353663,12.3747657189863,84.4217171916582,86.9296922377695,15.0813344445004,9235.25,-43.4296541541745,11501,-50.6405737898941,-43.0832888722326,-74.5885203597506,1.5,NaN,NaN,9214.75,1121.51499328622,49.569649151024,0.420714895317133,0.0276843705731592,5824.49777012859,28.6947081199745,0.653066723765811,0.853956020960298,0.967408319139092,-54.6500075750191,-71.9041862955291,-53.9833188273652,NaN,23.471671387575,101.514993286216,482.559995523766,69.9399932862443,0,NaN,-71.9488101579765,-72.0469514726719,17.4447556245744,19.0229286375138,18.0636326453067
868086266,H19.03.311.14.10.01.04,,868086124,NaN,Glutamatergic neuron,ITL46,Exc L4-5 RORB FOLH1B,50,0,1599.97998046875,600,94.3779577438887,96.4764717511443,14.8108405585919,-46.1171877365331,-47.7124977128371,-0.98437071386785,94.3779577438887,0.131581397487724,4.02500000000092,79.5969971609296,-31.336227153574,2.00000000000045,48.2607700073556,1.15284853931977,0.174999999999415,1.72926262441184,1.1141432933878,81.3262597853414,-31.9513464845981,2.17499999999987,49.3749133007434,1.25182576508424,79.5969971609296,0.0217824279604693,1.72926262441184,109.188798302481,4602.25,660.264993286222,-31.336227153574,2.00000000000045,2.42500000000055,0.0638586956518897,1.00000000000023,0.0999999999996874,4626.5,4614.5,-47.0047809128513,-0.0455839154317694,1.90000000000043,48.2607700073556,-68.5422287047355,244.891596933918,NaN,NaN,4604.5,152.614323727121,-0.0638526911290201,0.525000000000119,1.55000000000035,1.55000000000035,80.9332402374856,1.26594169415083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0672431350034466,0.0503234713788569,0.0401668284404599,0.0106654384729386,139.633333333365,180.77500000002,4.16666666666667,4.16666666666667,0.00510690994301101,0.00510690994301101,180.77500000002,-0.931418493920722,-1.1141432933878,0.243633065956101,NaN,8.6878820722013,1,NaN,NaN,0,22.5566757105958,1,0,-41.1911134250103,180.77500000002,14.7809605829591,0.0226302385168126,NaN,NaN,NaN,NaN,2.69412814930628,5.55508657869906,3.63580346109495,3.96943701993519,3.89971498108738,3.74545752705959,13.1403721481606,9.15416666662316,1,-0.101782107766665,15.8800952745479,76.6832960165013,80.7637627033203,7.20788824193276,4647.75,-46.1171877365331,4862.75,-47.1390571642522,-47.1390571642522,-65.3656063257203,0.5,NaN,NaN,4607.5,660.789993286222,48.2607700073556,3.83509865958668,0.140758569118817,-4.93272886835167,97.1507267652911,0.916930891258915,1.15284853931977,1.02635282111802,-49.2298561402554,-61.4496650403687,-48.6157215596917,NaN,-9.84404615493383,60.7899932862217,541.176662190634,241.564993286242,0,NaN,-61.50584627598,-60.8032007419534,11.819826301299,11.568509450665,12.1874791822617
1001526036,H20.03.302.11.10.01.08,,1001526014,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,35.6666666666667,0,1599.97998046875,600,86.0964907583156,74.8626815671138,24.9177437191231,-47.1718792863139,-44.1437321386994,1.51252362622385,86.0964907583156,0.37037037037037,2.25000000000051,79.6029426420867,-40.678331170085,1.80000000000041,38.9246114720017,0.840572142811325,0.600000000000136,-11.7375931999941,-7.59973992530224,66.3813641093656,-36.5499182515952,2.30000000000052,29.8314458577704,1.2356479928395,79.6029426420867,-0.150252814480254,-11.7375931999941,111.014234477439,5145.5,714.589993286234,-40.678331170085,1.80000000000041,2.00000000000045,0.315789473684211,0.750000000000171,0.571428571428571,5165.5,5156,-55.9832705830637,-0.370399910863814,1.50000000000034,38.9246114720017,-90.9130490985732,257.633229280439,NaN,NaN,5148.5,159.205885284137,-0.291877345400212,0.500000000000114,1.10000000000025,1.10000000000025,79.5088644222701,0.957635679801719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.283626091062488,0.526275915216536,-0.0143496275370964,0.0855293807794244,13.5000000000031,5.80000000000132,2.33333333333333,2.33333333333333,0.0724621526669321,0.0724621526669321,5.80000000000132,-1.28691729454525,7.59973992530224,-8.88665721984749,NaN,14.6959077549235,1,NaN,NaN,0,28.2854271178364,1,0,-42.7562522929516,5.80000000000132,5.85598780928015,0.448315422430966,-49.3562174170514,-4.04992033835544,22.499801641098,NaN,2.07296849087847,28.7356321839015,2.05254515599297,1.81950509461592,12.3456790123429,1.70241743275412,5.61055740186308,12.2272727272779,1,7.59973992530224,-25.1761664123558,46.8956027406366,78.9334142863299,9.63024625426074,5173,-47.1718792863139,10451.5,-59.9218773789652,-46.5437593355672,-75.603121601473,0.5,NaN,NaN,5150.5,715.089993286234,38.9246114720017,1.08830308618954,0.0512666802656771,-22269.5685273017,150.502461860299,0.156015254825018,0.840572142811325,1.12280590895773,-59.8494100232629,-72.0361576286214,-60.3391602378019,NaN,44.7278693924592,115.089993286234,185.796664428684,40.8399932862171,0,NaN,-72.2916956973853,-72.0717691529925,12.2809304598334,12.0071465015148,11.7326089151905
811994449,H19.03.302.11.08.01.04,,811994423,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,45,0,1599.97998046875,600,95.5778660186431,91.5121148432618,32.9483977111169,-46.6828169780367,-46.4374990457088,1.28127317047099,95.5778660186431,0.114849074579266,2.12500000000048,84.1368060308664,-35.24175699026,1.67500000000038,48.8950490406064,0.838822525843077,0.533333333333455,-4.7913717841033,-2.47123104484592,78.7707011465218,-32.7835691035046,2.16666666666716,45.9871320430172,1.18440004450108,84.1368060308664,-0.0575013536792371,-4.7913717841033,128.52626372976,5153.5,715.389993286234,-35.24175699026,1.67500000000038,2.02500000000046,0.323684210526316,0.750000000000171,0.410714285714286,5173.75,5163.75,-61.7674602646392,-0.312813989529398,1.52500000000035,48.8950490406064,-99.3127811653678,276.81317716285,NaN,NaN,5156.25,168.273612061695,-0.214584461399364,0.500000000000114,1.17500000000027,1.17500000000027,84.1967805544441,1.01703514650199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103448634855317,0.102542970601985,-0.0188224847409384,0.0184727587700995,328.199999999928,18.2000000000041,2.83333333333333,2.83333333333333,0.0185751743264947,0.0185751743264947,18.2000000000041,-0.772801955839303,2.47123104484592,-4.86604950102784,NaN,11.7647058823583,1,NaN,NaN,0,32.5830924820165,1,0,-38.5810945297257,18.2000000000041,11.7025461279536,0.0921430373799623,-46.4374990457088,-3.53321376746383,33.4455209998793,NaN,1.50966183574896,34.4231577944533,1.61498708010299,7.44247880530982,2.47448386428387,1.51240169388955,7.74055791869067,4.20000000000207,1,2.47123104484592,10.3216894842453,89.8411706090138,83.5293924917669,8.67144708552158,5179.75,-46.6828169780367,7482,-55.5562589076416,-46.8062559707156,-83.8354186995751,0.5,NaN,NaN,5158.5,715.889993286234,48.8950490406064,2.08435020569962,0.0799355757284261,19.0563879713138,342.64714666007,0.717598587404892,0.838822525843077,0.835556304625508,-58.7908370178674,-79.0939025922398,-58.3539066828137,NaN,20.3235708591356,115.889993286234,337.343328857394,98.6066599528969,0,NaN,-79.5218952644822,-79.5194811247685,20.7610989586437,21.6751976371546,21.1655744419548
880987037,H19.03.313.11.05.01.06,,880987016,4,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,71.6666666666667,0,1599.97998046875,600,90.703639814389,83.2458520517649,31.6022588734204,-44.2031226162668,-39.1291646935368,1.8083359353984,90.703639814389,0.379216216229464,1.65000000000038,79.4771442442591,-32.9766270461369,1.42500000000032,46.5005171981222,0.738944911972532,0.466666666666773,-6.96133417997476,-4.87148179202245,72.0081136733645,-31.1018427955783,1.86666666666709,40.9062708777862,1.03606855376815,79.4771442442591,-0.0880295843068614,-6.96133417997476,122.305898687809,4701.5,670.189993286224,-32.9766270461369,1.42500000000032,1.7750000000004,0.288671023965142,0.675000000000153,0.357142857142857,4719.25,4710.5,-67.834789696281,-0.275417673140082,1.3250000000003,46.5005171981222,-116.76712058056,274.731962224432,NaN,NaN,4703.75,178.615489875093,-0.343202359660176,0.450000000000102,1.02500000000023,1.02500000000023,78.6174948531139,0.855341761131125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.188414805268534,0.257641939710198,-0.0411274305795136,0.0296145881067606,55.7000000000127,6.66666666666818,6.33333333333333,6.33333333333333,0.0128498742802768,0.0325092852840614,6.66666666666818,-0.491885281308242,4.87148179202245,-5.3633670733307,NaN,13.6660307512034,1,NaN,NaN,0,29.323849293967,1,0,-38.0202476596525,6.66666666666818,10.9562219258465,0.0282818137186784,-42.1583591117056,-3.41442121417371,33.4718790537765,NaN,5.24649472827206,76.5461735610815,5.46436385597875,5.96246710052317,25.9477464415181,5.07800531822045,12.4132126124082,8.88066378065558,1,4.87148179202245,11.8040957587722,87.6327279501373,78.7010956039892,11.5384822241357,4722.5,-44.2031226162668,7295.25,-52.5906424358301,-44.1479171093771,-79.5302166824216,1.33333333333333,NaN,NaN,4706,670.639993286224,46.5005171981222,0.758523570501254,0.0338416217538114,-14001.6733599711,63.1654185365974,0.473143062746284,0.738944911972532,0.866692965831173,-50.3578136282911,-75.1887128002084,-50.2439387503714,NaN,2.82943110076853,70.6399932862239,491.843328857292,54.1399932862201,0,NaN,-75.894775128018,-75.8286321913651,25.5497046256896,24.6897157345037,25.5846934409938
774415089,H18.03.320.11.11.01.02,,774415013,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,40,0,1599.97998046875,600,84.8408851617697,81.6978619545981,21.3649020156022,-42.7156224269859,-41.5750074646122,0.097929924026675,84.8408851617697,0.274928332957953,1.87500000000043,78.1551680298382,-36.0299052950544,1.70000000000039,42.1252627347838,0.779298134751982,0.433333333333432,-3.5505338937583,-2.24189557961919,74.6291022059228,-35.2374736909953,2.13333333333382,39.3916285149275,0.976387356514932,78.1551680298382,-0.0451879091615838,-3.5505338937583,106.205787177372,4580.25,658.064993286221,-36.0299052950544,1.70000000000039,1.92500000000044,0.210526315789474,0.700000000000159,0.285714285714286,4599.5,4590.75,-64.820320956028,-0.211638234575349,1.27500000000029,42.1252627347838,-104.454520929439,206.546775581864,NaN,NaN,4583.75,120.902171524147,-0.210528421762477,0.650000000000148,1.12500000000026,1.12500000000026,77.6916743886905,0.875369508282501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0963333164428516,0.0701831060176588,0.0150322540922566,0.00498185950422133,52.8333333333453,6.90000000000157,9.66666666666667,9.66666666666667,-0.0006002332566838,0.0104558020533385,6.90000000000157,-0.359614498410477,2.24189557961919,-2.60151007802967,NaN,20.283281409604,1,NaN,NaN,0,24.4750705330934,1,0,-39.3774250086669,6.90000000000157,5.85805135856283,0.36050665868641,-42.4479126153077,-2.16278913430459,21.6992456385204,NaN,9.60167488802356,76.4442033395788,9.25638864563806,8.74690007927081,19.5004450940782,8.80331694556219,17.4639699826173,3.7235816993465,1,2.24189557961919,9.9803876173299,73.9271690390505,77.5021782918398,16.6035794179694,4605.5,-42.7156224269859,7179.5,-48.2374899490301,-42.4041633636973,-67.2916477698964,1.5,NaN,NaN,4586.75,658.714993286221,42.1252627347838,3.02321120912866,0.154371018272732,-165.633336262709,127.541200989882,0.717574628842031,0.779298134751982,0.643658577541942,-50.0002100928294,-64.0015394514246,-49.3750060987942,NaN,25.3473315119127,58.7149932862212,501.943328857282,40.8066599528838,0,NaN,-64.2824643058054,-63.9467814217206,14.0827856456249,15.053761603769,14.5717753229264
911059044,H19.03.317.11.05.01.04,,911058914,NaN,Glutamatergic neuron,ITL35,Exc L3-5 RORB ESR1,34.3333333333333,0,1599.97998046875,600,77.5186091111537,69.9278970258529,22.0006793660127,-43.1562299922905,-34.1176922362319,2.84065672655051,77.5186091111537,0.557308630110216,1.65000000000038,70.2059347567374,-35.8435556378742,1.45000000000033,34.3623791188632,0.739710347654217,0.250000000000057,-3.40285597486912,-0.81260123039031,63.8091854368018,-32.9531225384376,1.70000000000039,30.8560628983642,0.910451096332968,70.2059347567374,-0.0506337710526645,-3.40285597486912,99.5192884771664,5058.25,705.864993286232,-35.8435556378742,1.45000000000033,1.70000000000039,0.152573529411765,0.675000000000153,0.30952380952381,5075.25,5067.5,-61.9612587254324,-0.194438499557114,1.22500000000028,34.3623791188632,-107.532533940163,247.474837958066,NaN,NaN,5060.75,148.816431870114,-0.146973410483687,0.475000000000108,0.975000000000222,0.975000000000222,71.1794375371713,0.828803891153986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.268956681979128,0.426418726119895,-0.0306451140295857,0.0335501423083863,314.849999999911,6.70000000000152,5,5,0.0216482395413216,0.0398669510643582,6.70000000000152,-2.09385568814367,0.81260123039031,-2.90645691853398,NaN,25.7360510603367,1,NaN,NaN,0,24.2982072378855,1,0,-38.0201468568271,6.70000000000152,6.36911357112278,-0.0458560544536484,-43.6468782375177,-3.5916805485002,21.3300726237261,NaN,3.60750360750279,56.3973063972936,2.93944738389116,4.36196976322296,31.1311631990723,12.5313283207992,10.6234355799008,3.51956521739149,1,1.54724537636844,5.49160288757271,70.6291063948347,70.4870575473113,10.4226498410043,5079.5,-43.1562299922905,9916,-54.4062416633159,-41.9124908540392,-69.1666906389357,1,NaN,NaN,5063,706.339993286232,34.3623791188632,1.42832125685769,0.058753401053427,-38.5693257444727,158.265750793675,0.12354409317812,0.739710347654217,0.838395189590301,-48.9601121945519,-65.1410562577542,-52.6952741887479,NaN,37.3706448336426,106.339993286232,338.343328857386,56.8899932862208,0,NaN,-65.2856203791241,-65.1375035072619,12.3489001311846,13.9648624458575,12.4422293185141
567773648,H17.06.003.11.07.07,P2S4_170131_058_A01,567773605,2,GABAergic neuron,VIP,Inh L2-6 VIP QPCT,36.6666666666667,0,2019.97998046875,1020,80.6796970275568,75.0155551744272,19.5190788354414,-41.0390160538098,-37.2265386812773,1.71102637936043,80.6796970275568,0.260461228840206,3.02499999999725,69.3639021160718,-29.718222412997,1.83333333333167,39.6406809737471,0.998096845245437,0.199999999999818,-2.95875094948044,-3.95311547376917,66.4051511665914,-27.2491258558355,2.03333333333148,35.6875654999779,1.19092717275345,69.3639021160718,-0.0423865652516831,-2.95875094948044,100.198775862998,8679.25,1067.96499328626,-29.718222412997,1.83333333333167,2.199999999998,0.104037267080745,0.933333333332484,0.0740740740740741,8701.25,8691,-46.7924688376876,-0.12515814882877,1.62499999999852,39.6406809737471,-73.9909281322965,192.780410438149,NaN,NaN,8824.33333333333,121.282635439503,-0.269472493015402,0.566666666666151,1.44999999999868,1.44999999999868,63.2613621158165,-389.885930537651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.190163244535423,0.180363808230063,0.134057577674,0.0370060153049407,63.5749999999422,50.7749999999538,19.1666666666667,19,0.0168475416365047,0.0188224275385757,50.7749999999538,15.546909539834,3.95311547376917,11.5937940660648,68,30.6235695485299,1.25,NaN,NaN,0,18.552773779321,1,0,-35.1160203130274,50.7749999999538,11.3207936408128,0.118895195226166,-20.2812547626616,-7.40801707227896,40.228487506086,NaN,25.5757236488975,37.8677260196477,28.7585909596777,17.8957747300612,34.047219456267,29.1351238674326,39.3313107865293,10.6300368117701,1,10.3358017350164,8.35940993402465,69.1862988704686,64.8520751943608,29.046266841598,8715.25,-41.0390160538098,8715.25,-41.0390160538098,-41.0390160538098,-66.765551162512,2.66666666666667,NaN,NaN,8685,1068.53999328626,39.6406809737471,2.07016715062134,0.0569884872768525,304.860813827413,237.958169907185,0.664370117509083,0.998096845245437,1.03858577449785,-41.9240650472868,-60.8006671005643,-42.9452970169305,NaN,1.77549405268638,48.5399932862638,652.493328856945,99.3149932862176,0,NaN,-60.8345935440379,-60.8268889364439,26.1431241310803,16.4566295726729,17.8815919195134
835693093,H19.03.306.11.12.01.08,P8S4_190311_358_A01,835693070,1,GABAergic neuron,VIP,Inh L1-2 VIP PCDH20,16.6666666666667,0,1599.97998046875,600,91.4059932089795,86.2952653406252,12.3222608918569,-58.0359487153796,-54.825000523102,2.12815086554405,91.4059932089795,0.218043579565505,2.80000000000064,80.1641170312995,-46.7940725376996,1.87500000000043,33.3700444935999,0.87434269010902,0.0750000000000171,-8.42803849823536,-2.98257700281024,71.7360785330641,-41.3486110422745,1.95000000000044,30.3874674907897,1.0477601430936,80.1641170312995,-0.105487763163438,-8.42803849823536,103.728254100836,4216.5,621.689993286213,-46.7940725376996,1.87500000000043,2.2000000000005,0.0910031996988519,0.800000000000182,0.125,4238.5,4228.75,-59.608815543774,-0.1249132026624,1.47500000000034,33.3700444935999,-104.619059807963,182.987028742498,NaN,NaN,4220.75,111.032445504425,-0.207354567436759,0.725000000000165,1.02500000000023,1.02500000000023,64.7086174777585,1.32887323741008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.234336529124323,0.283226102627242,0.208543543238464,0.0640829814791084,37.2000000000085,33.4500000000076,17.6666666666667,17.6666666666667,0.0269015905339246,0.027879144019547,33.4500000000076,6.09672942170875,2.98257700281024,3.11415241889851,4,30.2224947840356,1.25,NaN,NaN,0,22.2317162132612,1,0,-50.8642526719115,33.4500000000076,11.24187617768,0.297110005692479,-51.6469219322925,-10.4374508475558,19.0948325155282,NaN,20.1413783438387,31.3736617107332,23.3884070078378,14.7531147476787,29.072477275394,26.0447891463585,42.1917943575982,14.8219508448369,1,2.98257700281024,1.44041352376482,71.7520388437939,66.3707681107275,27.2843394662169,4251.75,-58.0359487153796,4251.75,-58.0359487153796,-58.0359487153796,-84.9406120114181,2.66666666666667,NaN,NaN,4223.75,622.414993286213,33.3700444935999,22.4713286283583,0.255466234174933,174.180394949157,69.3822253071598,0.571835438691445,0.87434269010902,0.882380004277451,-62.0863888354969,-69.689430815987,-61.587668875768,NaN,3.19681627634017,22.4149932862129,638.943328857212,55.8649932862205,0,NaN,-70.3475385705035,-70.3116253200291,8.28200208161866,4.61631716675428,8.72395644426109
